name,Lr,Lx,ledd,M,M_err,Rs_km,spin,spin_meas,tier,phi_low,phi_mid,phi_high
GX 339-4,4.135147e+29,1.045909e+36,0.0028138525692762983,5.9,3.6,17.428645645297486,0.95,True,gold,3.137091486573506,7.014749815614227,14.029499631228454
GX 339-4,1.4166709999999998e+29,3.152054e+35,0.0008480102232983589,5.9,3.6,17.428645645297486,0.95,True,gold,2.901057019792012,6.486960702857892,12.973921405715783
GX 339-4,7.466238e+30,7.857211999999999e+37,0.21138584880279795,5.9,3.6,17.428645645297486,0.95,True,gold,1.3798258760820006,3.0853844560325543,6.170768912065109
GX 339-4,8.385160000000001e+30,8.138031e+37,0.2189408393866021,5.9,3.6,17.428645645297486,0.95,True,gold,1.4125064757194838,3.1584604983674223,6.3169209967348445
GX 339-4,1.661717e+30,3.008779e+36,0.008094643529728275,5.9,3.6,17.428645645297486,0.95,True,gold,3.9355269470184444,8.800105780815455,17.60021156163091
GX 339-4,1.006985e+30,2.192111e+36,0.005897527576002152,5.9,3.6,17.428645645297486,0.95,True,gold,3.5695058642252495,7.981657758491793,15.963315516983586
GX 339-4,6.777046999999999e+29,1.833923e+36,0.004933879472693032,5.9,3.6,17.428645645297486,0.95,True,gold,3.2454786281024,7.257110831959727,14.514221663919454
GX 339-4,6.47074e+29,1.805268e+36,0.004856787732041969,5.9,3.6,17.428645645297486,0.95,True,gold,3.205525507893743,7.167772939259947,14.335545878519895
GX 339-4,6.509028e+29,1.90556e+36,0.005126607479149852,5.9,3.6,17.428645645297486,0.95,True,gold,3.169080735870021,7.0862799515904245,14.172559903180849
GX 339-4,6.509028e+29,2.593281e+36,0.00697681194511703,5.9,3.6,17.428645645297486,0.95,True,gold,2.934111177953645,6.560872047446333,13.121744094892666
GX 339-4,9.036063e+29,3.5818799999999996e+36,0.009636481033091202,5.9,3.6,17.428645645297486,0.95,True,gold,3.038731306732933,6.7948097672116035,13.589619534423207
GX 339-4,1.263517e+30,5.2582000000000005e+36,0.014146354587032554,5.9,3.6,17.428645645297486,0.95,True,gold,2.8493023256048797,6.371233688500751,12.742467377001502
GX 339-4,2.105862e+29,3.58188e+35,0.0009636481033091203,5.9,3.6,17.428645645297486,0.95,True,gold,3.2317636452281033,7.226443197942553,14.452886395885105
